,MSE,R2,cvMSE,n_components
LIFS790103,0.19983063741800758,0.962519895459992,0.5452254469393834,9
AURR980117,0.18238763310368528,0.96579149401785,0.5456738149140022,10
NADH010103,0.2201553642965908,0.9587078028900077,0.5469461754235353,8
ROBB760107,0.22205448929632376,0.9583516042387686,0.5470654934449861,9
WOLS870102,0.2264239882520678,0.9575320638531462,0.5481007342068301,10
QIAN880135,0.16101916108626585,0.969799350748036,0.5499830060387078,10
WILM950101,0.24350941667298762,0.9543275319975659,0.5503820543724945,8
VASM830102,0.22952848138208315,0.9569497871384234,0.5506399649432867,9
QIAN880126,0.23422993435562942,0.9560679856728661,0.5531960982952282,7
TSAJ990102,0.22460669276442016,0.9578729146142566,0.5550526739198958,10
RACS820105,0.20074719649100412,0.9623479862356764,0.5557415324616302,9
GEIM800105,0.238078398869923,0.9553461701686072,0.5565660777433632,8
MCMT640101,0.24106188712823787,0.9547865890490134,0.5570540395284338,10
BURA740102,0.22168265807197082,0.958421344661659,0.5572352214365022,8
SIMZ760101,0.24736854364963778,0.9536037166487941,0.5584295050947228,7
PARS000102,0.2140686257741141,0.9598494276132122,0.5584508317588351,7
KRIW790103,0.21184321091221256,0.9602668249790349,0.5588785096386856,9
MEEJ800102,0.22145888623949966,0.9584633151611904,0.5589948190218695,10
CHOP780203,0.2153131891025855,0.9596159981238181,0.559083194105872,10
KUMS000101,0.2542084436163579,0.9523208294543765,0.5593754394615688,4
AVBF000107,0.18899132318774295,0.9645529101955778,0.5598360246254179,10
ONEK900101,0.21057693128379676,0.9605043275635392,0.5605376982094562,9
CHOP780214,0.17183534119230723,0.9677706750337611,0.5614929578612551,10
AURR980116,0.39483940306809995,0.9259441780563865,0.561496365388597,3
RACS770102,0.22467077798063304,0.9578608948327347,0.5625724580583894,10
QIAN880107,0.19147551933028606,0.9640869759808676,0.5644535395425921,10
EISD860103,0.22121318013302632,0.9585093996389048,0.5654215197212548,10
KRIW710101,0.22412477661997618,0.9579633024932458,0.5684564275455612,10
QIAN880127,0.24725675078441747,0.9536246844459718,0.5688106350017628,7
BIOV880102,0.21617394189609704,0.95945455588903,0.5692067597968185,9
KANM800102,0.2114665328577012,0.9603374744702412,0.5704275338941841,10
MIYS990102,0.22151277441045042,0.9584532079308539,0.5705245085233175,10
BASU050102,0.20998843432616815,0.9606147056706122,0.571469622679944,10
