,MSE,R2,cvMSE,n_components
TANS770108,0.09036337962778704,0.369018325099992,0.13037541786200257,4
ISOY800108,0.08170334748211074,0.42948885653069613,0.1303905466378612,9
ROSM880104,0.09365846518251741,0.34600968364781626,0.1305025956630747,5
RICJ880103,0.08633012873536429,0.39718136430763906,0.13065532710634087,8
WILM950104,0.08893056940893337,0.3790232296911006,0.13067692886417104,7
AVBF000107,0.0989255293678475,0.30923127855545673,0.13071217730823487,4
AVBF000105,0.09748376480101231,0.31929870880142996,0.13078580603464537,6
GRAR740102,0.0787177124125137,0.45033669361485984,0.1308183242441751,8
ZASB820101,0.09633951066471853,0.3272887086708892,0.13085725546970792,2
JUNJ780101,0.09557069211577464,0.33265714904690236,0.13098552912474065,6
COHE430101,0.09780359291334492,0.3170654404262211,0.13103928469890377,3
RACS820111,0.10243218732309876,0.284745287449105,0.13133106763892308,2
FINA910103,0.09208368784495927,0.35700590408733457,0.13163745923760486,4
NADH010104,0.09949126805892172,0.30528088683349885,0.13172436006597352,3
OOBM770102,0.0931415999004864,0.3496188063111889,0.13173534532134928,5
PRAM820103,0.08616898092240058,0.3983066134666363,0.13174220205188106,5
CHAM810101,0.0861849947401771,0.39819479355016363,0.13174409585900435,9
OOBM770104,0.09523231547553627,0.33501993649558015,0.13179410621823212,2
WOEC730101,0.08040119789935378,0.4385813952126566,0.1319723202899754,7
PUNT030102,0.10460205681071003,0.2695937084660369,0.13204758860767235,4
MIYS990101,0.10133733568224251,0.29239032380077845,0.13215022458147854,3
SNEP660101,0.09540020142608355,0.33384763684604457,0.13221742349552823,3
MIYS990102,0.10151722045363888,0.2911342398117531,0.13233312614984688,3
NAKH920103,0.08626595708038091,0.3976294566489095,0.13238924985019648,6
OOBM850105,0.09855948691081906,0.31178724850226136,0.13269662286974196,4
QIAN880133,0.07229274394953669,0.4952004136156811,0.13289386822567878,9
QIAN880127,0.09586321468811515,0.330614547459824,0.1328939766211325,3
KARS160111,0.08957963096031188,0.3744910182301199,0.1329149786152894,7
CHOP780101,0.09155215852519726,0.3607174215385782,0.13311979398672208,5
RACS820114,0.10070842703814661,0.29678181326526387,0.13316618575034717,5
NADH010103,0.10239502181603302,0.2850048035716033,0.1332030388126171,3
AURR980108,0.09159590165421871,0.36041197576033246,0.1332320153952615,8
AVBF000104,0.08727965534042029,0.39055109118053577,0.13325312949592918,8
FAUJ880104,0.10840508183052139,0.2430382707813079,0.13330986667105338,2
AURR980118,0.06918608905321098,0.5168932975902988,0.13341923154795635,9
RACS820107,0.10102448313833426,0.2945748837736909,0.13347425212859929,4
RACS820105,0.10056554696977955,0.2977795039804565,0.13347746146393755,4
CHOP780216,0.08526081994093417,0.40464804225698114,0.13358249842501346,9
