,MSE,R2,cvMSE,n_components
AVBF000109_RADA880108,0.050172019952431195,0.6496631122795364,0.0914647962794145,10
AVBF000109_QIAN880139,0.051746031693352075,0.6386722377827051,0.09150432443559428,10
AVBF000109_NADH010103,0.06380324210011387,0.5544801806859283,0.09154756327070769,3
AVBF000109_MIYS990104,0.06453665099185651,0.5493589958342273,0.09156651264793517,4
AVBF000109_MCMT640101,0.05081783628896804,0.64515356122706,0.09158321708128306,9
AVBF000109_KARS160118,0.05438085458431776,0.6202740219606048,0.09164900606415467,10
AVBF000109_PONP800107,0.05323899558044189,0.6282472973043669,0.09166169794789711,9
AVBF000109_MIYS990105,0.06264585852114349,0.5625618597042275,0.09171464840354833,4
AVBF000109_PONP800101,0.06342362031717204,0.5571309711877425,0.09184077046326534,5
AVBF000109_CHOC760101,0.048025804946906094,0.6646495187691995,0.09184416387166595,9
AVBF000109_MANP780101,0.05109453661677572,0.6432214418552014,0.09189644274248665,10
AVBF000109_PRAM900104,0.051227079318587415,0.6422959340186264,0.09190538823319146,10
AVBF000109_RACS820107,0.0541030874816313,0.6222135903168035,0.0919110158979298,10
AVBF000109_GEOR030105,0.04944390513073465,0.6547473301519313,0.0919168415851561,10
AVBF000109_FINA910104,0.05687027227328966,0.602891129140711,0.09194909014009534,10
AVBF000109_FUKS010103,0.06369922227705223,0.5552065214054608,0.09207950579462978,5
AVBF000109_DESM900101,0.047134032045632664,0.6708765142754956,0.09219429103227318,10
AVBF000109_LIFS790102,0.051687922915878544,0.6390779947816981,0.09230780113813311,10
AVBF000109_RACS770103,0.06653040532446412,0.5354371786854024,0.09233463692207419,3
AVBF000109_PONP800103,0.04550955337085017,0.6822197849596567,0.09233707450249741,10
AVBF000109_KANM800102,0.05636196519685691,0.6064404922983548,0.09238038988729282,9
AVBF000109_VELV850101,0.058407956319471994,0.592153920562151,0.09242532355364594,10
AVBF000109_KRIW790101,0.04755439595599027,0.6679412331326531,0.09243095128333012,10
AVBF000109_VHEG790101,0.06398758438610447,0.5531929711454224,0.09243889922773202,3
